longi,lat,polyid,fireid,jd,lct,genLC,pcttree,pctherb,pctbare,area,bmass,CO,NOx,NO,NO2,NH3,SO2,NMOC,PM25,PM10,OC,BC
-111.5708999634,34.9521865845,93,114,152,9,1,36.555557251,53.7333335876,10.2888889313,1119651.75,2.5571620464,180377.265625,11166.2109375,6184.36328125,9219.2822265625,1603.3533935547,2576.8178710938,80740.296875,20528.6484375,20614.54296875,7444.140625,1059.3585205078
-111.6260452271,34.9974975586,94,114,152,8,2,37.8409080505,51.3181800842,11.4318180084,1103119.5,2.6824405193,198256.515625,10785.74609375,2278.4702148438,7634.3549804688,3550.86328125,2012.1556396484,73384.4921875,21009.271484375,33733.1953125,10948.494140625,3876.3583984375
-111.6030883789,34.9791641235,95,114,152,9,1,35.3333320618,55.9814796448,9.2037038803,1392155.875,2.5862181187,226826.390625,14041.6328125,7776.904296875,11593.3486328125,2016.2344970703,3240.3767089844,101531.8046875,25815.00390625,25923.013671875,9361.0888671875,1332.1550292969
-111.5979309082,34.991394043,96,114,152,9,1,38.4393920898,52.1666679382,9.9545450211,1651253.875,2.5661449432,266953.46875,16525.69140625,9152.69140625,13644.2890625,2372.9196777344,3813.6213378906,119493.4609375,30381.84765625,30508.970703125,11017.126953125,1567.8220214844
-111.6112136841,34.9882392883,97,114,152,9,1,32.8928565979,56.4285697937,11.2678575516,1408159.75,2.5297615528,224425.421875,13893.0029296875,7694.5864257813,11470.6328125,1994.892578125,3206.0773925781,100457.1015625,25541.751953125,25648.619140625,9262.001953125,1318.0540771484
-111.6241149902,34.9879302979,98,114,152,8,2,37.4651145935,53.1395339966,9.8837213516,1133226.5,2.725931406,206969.546875,11259.7607421875,2378.6052246094,7969.8720703125,3706.9174804688,2100.5864257813,76609.6171875,21932.59375,35215.7109375,11429.6611328125,4046.7177734375
-111.6124343872,34.9987945557,99,114,152,9,1,40.5769233704,49.4038467407,10.5192308426,1323619,2.8138561249,234641.84375,14525.4462890625,8044.8627929688,11992.8037109375,2085.705078125,3352.0263671875,105030.1484375,26704.474609375,26816.2109375,9683.6298828125,1378.0551757813
-111.5893096924,34.9812278748,100,114,152,9,1,35.7924537659,54.8301887512,9.9056606293,1369388.125,2.5666143894,221425.53125,13707.296875,7591.7333984375,11317.3056640625,1968.2271728516,3163.2219238281,99114.3046875,25200.3359375,25305.775390625,9138.197265625,1300.4359130859
-111.5997924805,34.9677696228,101,114,152,8,2,29.189655304,57.7586212158,13.672413826,1395502.875,2.6159260273,244585.6875,13306.1904296875,2810.9096679688,9418.373046875,4380.6391601563,2482.3620605469,90533.203125,25918.77734375,41616.06640625,13506.96875,4782.1967773438
-111.5864028931,34.9704933167,102,114,152,9,1,30.053571701,56.875,13.5357141495,1329501.625,2.4619913101,206212.9375,12765.564453125,7070.1586914063,10539.7744140625,1833.0041503906,2945.8989257813,92304.8515625,23468.998046875,23567.19140625,8510.375,1211.0919189453
-120.6113052368,39.9300804138,103,43,152,10,1,27.1463413239,57.2195129395,16.0487804413,898833.25,1.1574995518,65545.140625,4057.5563964844,2247.2619628906,3350.0849609375,582.6234741211,936.3591308594,29339.25390625,7459.6616210938,7490.873046875,2705.0375976563,384.9476928711
-120.6103973389,39.9391212463,104,43,152,1,6,44.2777786255,47.4166679382,8.75,976923.0625,6.2703442574,686072.125,12006.26171875,5819.361328125,14334.0068359375,7167.0034179688,6738.2084960938,301994.25,109649.0234375,112711.8515625,46554.890625,3430.3608398438
-110.8528289795,33.4171714783,105,55,152,16,1,0.3333333433,10.6666669846,89.375,134903.375,0.0517440028,439.767791748,27.2237186432,15.077753067,22.4770202637,3.9090468884,6.2823958397,196.8484191895,50.0497589111,50.2591667175,18.1491451263,2.582763195
-110.8779144287,33.4172668457,106,55,152,7,2,0.6862745285,23.0588226318,76.7254867554,298943,0.1908156127,3821.8803710938,207.9217071533,43.9231033325,147.1709289551,68.4515914917,38.7892341614,1414.6661376953,405.0052185059,650.2900390625,211.0590820313,74.72631073
-110.8651046753,33.4179763794,107,55,152,16,1,0.0181818176,7.8727273941,92.418182373,117888.875,0.037118841,275.6815795898,17.0660037994,9.4519414902,14.0903940201,2.4505031109,3.938308239,123.4003372192,31.3751907349,31.5064659119,11.3773345947,1.6190824509
-115.6283340454,32.6128959656,108,78,152,12,9,1.4411764145,51.6764717102,47.4705886841,549593.375,0.2175911367,10882.384765625,290.5955505371,141.1122283936,357.5640869141,253.5236663818,47.8346595764,6146.75390625,768.9421386719,839.4982299805,318.1004638672,60.9891929626
-115.6178436279,32.6139183044,109,78,152,12,9,1.2972972393,55.9189186096,43.2972984314,628947.875,0.2343805283,13414.5947265625,358.2139282227,173.947479248,440.7652893066,312.5158081055,58.9652557373,7577.0356445313,947.8664550781,1034.8402099609,392.118927002,75.1806945801
-115.6196899414,32.6229667664,110,78,152,12,9,0.3157894611,63.2105255127,36.9473686218,684779.875,0.2602292299,16216.17578125,433.0253601074,210.2756652832,532.8172607422,377.7834472656,71.2798995972,9159.466796875,1145.82421875,1250.9621582031,474.0113220215,90.8818588257
-111.9486694336,35.5496711731,111,128,152,10,1,4.2325582504,55.3023262024,41.1162796021,700486.125,0.8168186545,36046.71484375,2231.4633789063,1235.8875732422,1842.3876953125,320.4152832031,514.953125,16135.19921875,4102.4599609375,4119.625,1487.6422119141,211.7029571533
-111.9367294312,35.5506286621,112,128,152,10,1,4.3720932007,54.2790679932,41.9534873962,690519,0.8046939373,35006.35546875,2167.0603027344,1200.2180175781,1789.2138671875,311.1676330566,500.0907897949,15669.51171875,3984.0568847656,4000.7263183594,1444.7067871094,205.5928955078
-119.482673645,35.2756347656,113,130,152,7,2,0,15.051281929,85.3333358765,171664.25,0.1209520996,1391.1311035156,75.6816864014,15.9876260757,53.5689315796,24.9157829285,14.1189422607,514.9261474609,147.4183807373,236.6999206543,76.8236618042,27.1997261047
-119.4807281494,35.2664642334,114,130,152,7,2,0,18.4878044128,81.7560958862,213543.3125,0.1485680044,2125.6223144531,115.6401901245,24.4287910461,81.8523101807,38.0708465576,21.5734786987,786.7974243164,225.2525024414,361.673034668,117.3851013184,41.5606689453
-121.0663528442,39.1176986694,115,41,152,8,2,36.4912261963,60.3508758545,3.6666667461,1507414,2.9135916233,294263.21875,16008.798828125,3381.8312988281,11331.3310546875,5270.3872070313,2986.5522460938,108921.328125,31183.119140625,50068.671875,16250.359375,5753.5048828125
-115.3087997437,32.4676017761,116,46,152,10,1,1.3333333731,46.7000007629,52.6333351135,473375.625,0.1967637688,5868.0200195313,363.2583618164,201.1892547607,299.9209899902,52.1601753235,83.8288497925,2626.6374511719,667.8365478516,670.6307983398,242.1722564697,34.4629745483
-118.0186004639,46.9362983704,117,62,152,10,1,1.4249999523,68.5500030518,30.5499992371,696365.5,0.9600570798,42118.69140625,2607.3474121094,1444.0693359375,2152.7329101563,374.3883361816,601.6955566406,18853.12890625,4793.5078125,4813.564453125,1738.2315673828,247.3637390137
-109.1199035645,28.4983997345,118,67,152,9,1,11.1944446564,64.194442749,25.2222213745,746712,0.3088230491,14527.91796875,899.3472900391,498.1000976563,742.5380859375,129.1370544434,207.5416870117,6502.9731445313,1653.4155273438,1660.3334960938,599.5648803711,85.3226928711
-115.1723022461,30.4559993744,119,69,152,7,2,2.4571428299,54.5142860413,43.5714302063,563702.5625,0.2333777845,8814.228515625,479.5203857422,101.2978515625,339.4136047363,157.8667907715,89.4578399658,3262.580078125,934.0451660156,1499.734375,486.7559509277,172.337890625
-115.4201965332,32.4686012268,120,77,152,16,1,0,8.0833330154,92.25,77452.375,0.0331125669,161.5727539063,10.0021238327,5.5396375656,8.2581634521,1.4362024069,2.3081822395,72.3230438232,18.3885192871,18.4654579163,6.6680822372,0.9489193559
-111.5541000366,33.6440010071,121,85,152,7,2,0.5428571701,43.7999992371,56.2285728455,437555.5,0.3563392162,10446.517578125,568.3217773438,120.0569915771,402.2689208984,187.1018218994,106.0243682861,3866.7707519531,1107.0191650391,1777.4672851563,576.8973388672,204.2528076172
-121.994102478,39.6497001648,122,132,152,12,9,12.0952377319,77.0476226807,11.2857141495,888014.5,0.7879872322,63676.7109375,1700.3781738281,825.6979980469,2092.2348632813,1483.4573974609,279.897644043,35966.84765625,4499.3544921875,4912.2036132813,1861.3193359375,356.8694763184
-122.0449981689,44.3487014771,123,136,152,1,6,67.6500015259,18.6000003815,14.3249998093,858530.625,9.5246362686,915845.5,16027.2958984375,7768.33203125,19134.62890625,9567.314453125,8994.9111328125,403135.5625,146371.734375,150460.3125,62146.65625,4579.2275390625
-118.033203125,35.8633003235,124,151,152,10,1,2.2222223282,45.1111106873,53.1111106873,468946.9375,0.6494133472,19186.046875,1187.7076416016,657.8073120117,980.6200561523,170.5426177979,274.0863342285,8588.0400390625,2183.5546875,2192.6906738281,791.8049926758,112.6799545288
-110.9404067993,33.8466949463,125,152,153,9,1,28.6734695435,55.7142868042,16.2448978424,1146731.75,2.3900301456,172665.578125,10688.822265625,5919.962890625,8825.1298828125,1534.8052978516,2466.6508789063,77288.3984375,19650.986328125,19733.20703125,7125.880859375,1014.0676879883
-110.9513015747,33.8784217834,126,152,153,9,1,27.6792449951,60.528301239,12.4716978073,1264750.25,2.4982140064,199055.859375,12322.505859375,6824.7729492188,10173.9658203125,1769.3853759766,2843.6552734375,89101.203125,22654.451171875,22749.2421875,8215.00390625,1169.0582275391
-110.9856719971,33.8678092957,127,152,153,1,6,40.0999984741,53.5750007629,6.9124999046,2092628.25,6.1059503555,1431078.25,25043.869140625,12138.6103515625,29899.3125,14949.65625,14055.232421875,629929.9375,228716.953125,235105.71875,97108.8828125,7155.3916015625
-110.9493026733,33.854133606,128,152,153,9,1,26.4500007629,59.7666664124,14.3500003815,1471809.25,2.4418287277,226416.078125,14016.234375,7762.8369140625,11572.3779296875,2012.5875244141,3234.5151367188,101348.1484375,25768.306640625,25876.12109375,9344.15625,1329.7452392578
-110.9728012085,33.8575248718,129,152,153,1,6,40.9718322754,52.4647903442,7.1549296379,1929161.75,6.1440515518,1327521.25,23231.623046875,11260.2255859375,27735.71484375,13867.857421875,13038.1572265625,584346.4375,212166.375,218092.796875,90081.8046875,6637.6069335938
-110.9616546631,33.8479194641,130,152,153,6,2,30.1147537231,55.3278694153,15.032787323,1442399.125,1.0382988453,100341.9765625,5458.9028320313,1153.1837158203,3863.9147949219,1797.1696777344,1018.3961181641,37141.50390625,10633.25390625,17073.109375,5541.2729492188,1961.9100341797
-110.9609909058,33.8616867065,131,152,153,8,2,33.0689659119,61.6206893921,5.8793101311,1541011.5,2.8488330841,294135.65625,16001.8583984375,3380.365234375,11326.41796875,5268.1015625,2985.2575683594,108874.09375,31169.6015625,50046.9609375,16243.3134765625,5751.0107421875
-110.9654312134,33.8747634888,132,152,153,6,2,29.1454544067,59.9818191528,11.4545450211,1379773,1.0830746889,100124.6171875,5447.0776367188,1150.6857910156,3855.5446777344,1793.2766113281,1016.1900634766,37061.046875,10610.2197265625,17036.12890625,5529.26953125,1957.6602783203
-110.9766769409,33.8754043579,133,152,153,8,2,35.9166679382,56.2000007629,8.4499998093,1631426.125,2.7714223862,302931.84375,16480.396484375,3481.4555664063,11665.13671875,5425.6450195313,3074.5322265625,112130,32101.732421875,51543.62890625,16729.072265625,5922.99609375
-110.9486999512,33.8387107849,134,152,153,9,1,31.5616436005,56.7808227539,12.1369867325,1784693.625,2.502035141,281318.0625,17414.927734375,9645.1923828125,14378.478515625,2500.6049804688,4018.8295898438,125923.328125,32016.673828125,32150.63671875,11609.9521484375,1652.185546875
-110.97605896,33.8866386414,135,152,153,8,2,38.8867912292,53.9056587219,7.7735848427,1337543.5,2.7917540073,250184.1875,13610.7666015625,2875.2512207031,9633.958984375,4480.9111328125,2539.1828613281,92605.484375,26512.056640625,42568.65234375,13816.1416015625,4891.6611328125
-110.9602890015,33.885269165,136,152,153,1,6,27.7636356354,62.4363632202,10.345454216,1340792,4.2341685295,635839.625,11127.193359375,5393.2822265625,13284.505859375,6642.2529296875,6244.853515625,279882.96875,101620.7890625,104459.359375,43146.2578125,3179.1979980469
-111.2080612183,31.4306316376,137,153,153,7,2,10.3333330154,57.1111106873,33.0634918213,1201682.5,0.5419835448,43636.5703125,2373.9597167969,501.494934082,1680.3336181641,781.5505371094,442.8786621094,16152.044921875,4624.1743164063,7424.7299804688,2409.7810058594,853.1926879883
-111.2077941895,31.3976898193,138,153,153,7,2,14.3157892227,60.4473686218,25.8684215546,841729.75,0.6007968187,33882.47265625,1843.3077392578,389.3955688477,1304.7281494141,606.8503417969,343.8818359375,12541.572265625,3590.5305175781,5765.0776367188,1871.1215820313,662.4781494141
-111.2373962402,31.3905353546,139,153,153,10,1,7.1333332062,55.4799995422,37.9866676331,1335202.375,0.2564892471,21575.298828125,1335.6137695313,739.7245483398,1102.7374267578,191.7804260254,308.218536377,9657.5146484375,2455.474609375,2465.7482910156,890.4090576172,126.7120666504
-111.2373962402,31.3905353546,139,153,153,10,1,7.1333332062,55.4799995422,37.9866676331,1335202.375,0.8590549231,72261.765625,4473.34765625,2477.5463867188,3693.37890625,642.3267822266,1032.3109130859,32345.744140625,8224.0771484375,8258.4873046875,2982.2314453125,424.3945007324
-111.228012085,31.4620571136,140,153,153,7,2,13.0952377319,54.6904754639,32.8809509277,811171.875,0.5447259545,29605.048828125,1610.6030273438,340.2370910645,1140.0152587891,530.2396850586,300.4691162109,10958.2861328125,3137.2509765625,5037.2763671875,1634.9056396484,578.844909668
-111.2216873169,31.4359817505,141,153,153,7,2,11.6885242462,59.901638031,28.9508190155,1271731.5,0.5752986073,49018.89453125,2666.7744140625,563.3515014648,1887.5933837891,877.9505004883,497.5052490234,18144.30859375,5194.5405273438,8340.529296875,2707.013671875,958.4291992188
-111.2159881592,31.4445877075,142,153,153,7,2,10.673913002,53.3260879517,36.6086959839,862569.75,0.5143040419,29722.748046875,1617.0062255859,341.5897827148,1144.5476074219,532.3477783203,301.6637268066,11001.8525390625,3149.7241210938,5057.3037109375,1641.4055175781,581.1462402344
-111.2033615112,31.4424934387,143,153,153,7,2,8.9473686218,53.9824562073,37.6491241455,1048578.5,0.5057040453,35528.1171875,1932.8354492188,408.3081970215,1368.09765625,636.3245239258,360.5838623047,13150.705078125,3764.9194335938,6045.08203125,1962.0004882813,694.6541748047
-111.2015686035,31.455329895,144,153,153,7,2,8.2399997711,49.5200004578,42.7400016785,853191.9375,0.4641593695,26533.142578125,1443.4820556641,304.9331054688,1021.7239379883,475.2204589844,269.2915649414,9821.2216796875,2811.720703125,4514.5942382813,1465.2629394531,518.7822875977
-111.2136535645,31.4540672302,145,153,153,7,2,9.0434780121,50.6739120483,40.7173919678,791498.1875,0.4798889756,25448.693359375,1384.4849853516,292.4700317383,979.9645996094,455.7975463867,258.2852478027,9419.8154296875,2696.8017578125,4330.076171875,1405.3756103516,497.578918457
-111.2164154053,31.4639358521,146,153,153,7,2,8.2444448471,51.4000015259,40.7999992371,797262.375,0.4793027937,25602.716796875,1392.8641357422,294.2401428223,985.8955688477,458.5561218262,259.8484802246,9476.826171875,2713.1237792969,4356.283203125,1413.8812255859,500.5903930664
-111.1974639893,31.4225826263,147,153,153,7,2,9.75806427,53.9677429199,36.887096405,1118921.75,0.5121005774,38391.03125,2088.5866699219,441.2103881836,1478.3410644531,687.6005859375,389.6403503418,14210.4111328125,4068.3034667969,6532.2055664063,2120.1018066406,750.6305541992
-111.2170028687,31.4094238281,148,153,153,7,2,9.822221756,58.5111122131,32.3333320618,919026.75,0.5491266847,33812.359375,1839.4934082031,388.5898132324,1302.0281982422,605.594543457,343.1702575684,12515.6201171875,3583.1010742188,5753.1479492188,1867.2498779297,661.1073608398
-111.2161560059,31.4217700958,149,153,153,7,2,8.5970153809,54.3432846069,37.537311554,1228438.125,0.5057882667,41629.078125,2264.7463378906,478.4237365723,1603.0302734375,745.5955200195,422.504119873,15408.97265625,4411.4399414063,7083.1572265625,2298.9194335938,813.9417724609
-111.2059860229,31.4070072174,150,153,153,7,2,12.6097564697,59.1951217651,28.8048782349,819164.9375,0.577023983,31669.4140625,1722.9106445313,363.9619140625,1219.5087890625,567.2133789063,321.4209289551,11722.41015625,3356.0124511719,5388.5268554688,1748.9078369141,619.2078857422
-111.222366333,31.3974990845,151,153,153,7,2,10.2179489136,59.8333320618,30.5512828827,1549031,0.2869580686,29781.966796875,1620.2277832031,342.2703552246,1146.8278808594,533.4083862305,302.2647399902,11023.7724609375,3155.9992675781,5067.37890625,1644.67578125,582.3040771484
-111.222366333,31.3974990845,151,153,153,7,2,10.2179489136,59.8333320618,30.5512828827,1549031,0.5629320741,58423.953125,3178.4372558594,671.439453125,2249.7580566406,1046.3991699219,592.9594726563,21625.580078125,6191.1943359375,9940.7900390625,3226.3972167969,1142.3188476563
-111.2043075562,31.465555191,152,153,153,7,2,10.3809528351,53.3095245361,36.8095245361,777612.4375,0.5118166208,26665.662109375,1450.6916503906,306.4561157227,1026.8270263672,477.593963623,270.6365661621,9870.275390625,2825.7641601563,4537.142578125,1472.5814208984,521.3733520508
-111.2335586548,31.4397468567,153,153,153,7,2,10.9054050446,57.0405387878,32.5540542603,1497341,0.5460135937,54777.09375,2980.0373535156,629.5277709961,2109.3266601563,981.0822753906,555.9466552734,20275.69921875,5804.736328125,9320.28125,3025.0036621094,1071.0147705078
-111.1899719238,31.4469203949,154,153,153,7,2,9.3043479919,51.7681159973,39.4927520752,1149735,0.4907783568,37805.76171875,2056.74609375,434.4841003418,1455.8038330078,677.1180419922,383.7002563477,13993.7734375,4006.2819824219,6432.6215820313,2087.7807617188,739.1871948242
-111.1916351318,31.4329147339,155,153,153,7,2,10.375,57.453125,32.640625,1348618.25,0.5450668335,49250.8359375,2679.392578125,566.0170288086,1896.5246582031,882.1045532227,499.8592224121,18230.16015625,5219.1181640625,8379.9921875,2719.822265625,962.964050293
-110.9204711914,33.7941055298,156,154,153,10,1,16.5384616852,60.5384597778,23.5384616852,878058.75,1.0574953556,58498.2109375,3621.3181152344,2005.6530761719,2989.9086914063,519.9841308594,835.6887207031,26184.916015625,6657.6538085938,6685.509765625,2414.2119140625,343.5609436035
-110.8770599365,33.823009491,157,154,153,9,1,21.4473686218,65.6315765381,13.5263156891,960647,2.4662497044,149259.3125,9239.8623046875,5117.4624023438,7628.8090820313,1326.7493896484,2132.2756347656,66811.3125,16987.130859375,17058.205078125,6159.9077148438,876.6022949219
-110.9540939331,33.8145942688,158,154,153,9,1,21.9249992371,58.2000007629,20.4500007629,895093.625,2.2693002224,127967.8828125,7921.8212890625,4387.4702148438,6540.5805664063,1137.4923095703,1828.1125488281,57280.859375,14563.9638671875,14624.900390625,5281.2133789063,751.557434082
-110.945350647,33.8250961304,159,154,153,10,1,35.6279067993,53.9302330017,10.9534883499,993650.5625,1.2287378311,76918.96875,4761.650390625,2637.2219238281,3931.4140625,683.7241821289,1098.8424072266,34430.39453125,8754.111328125,8790.7392578125,3174.43359375,451.7463378906
-110.9004211426,33.838508606,160,154,153,9,1,21.9090900421,54.0909080505,24.5681819916,894350.375,2.1524720192,121279.0390625,7507.7504882813,4158.138671875,6198.7065429688,1078.0360107422,1732.5577392578,54286.8125,13802.7109375,13860.4619140625,5005.1669921875,712.2737426758
-110.9051513672,33.8277206421,161,154,153,9,1,29.4814815521,59.2407417297,12.0370368958,1362552.875,2.5127906799,215700.046875,13352.8603515625,7395.4301757813,11024.6689453125,1917.3337402344,3081.4289550781,96551.4453125,24548.71875,24651.431640625,8901.90625,1266.8096923828
-110.8951187134,33.8277626038,162,154,153,9,1,24.4242420197,60.9090919495,15.2727270126,780760.25,2.416810751,118877.828125,7359.1040039063,4075.8117675781,6075.9780273438,1056.6918945313,1698.2547607422,53211.984375,13529.4296875,13586.0380859375,4906.0693359375,698.1713867188
